feature,shap_importance,compartment,feature_type
Cells_Intensity_MADIntensity_RNA,0.0004444135091184112,Cells,Intensity
Nuclei_Texture_InfoMeas1_RNA_3_00_256,0.00044305583583146863,Nuclei,Texture
Cytoplasm_RadialDistribution_RadialCV_mito_tubeness_20of20,0.000442965264104974,Cytoplasm,RadialDistribution
Cells_Texture_Variance_AGP_10_02_256,0.0004426710668095828,Cells,Texture
Cytoplasm_Intensity_StdIntensityEdge_AGP,0.0004424545585451207,Cytoplasm,Intensity
Cytoplasm_Texture_InverseDifferenceMoment_RNA_3_00_256,0.00044244600096720075,Cytoplasm,Texture
Cells_Texture_DifferenceEntropy_DNA_10_03_256,0.0004419288188351597,Cells,Texture
Cells_Texture_InverseDifferenceMoment_RNA_10_02_256,0.0004419152726133494,Cells,Texture
Cells_Texture_AngularSecondMoment_ER_3_00_256,0.00044131163122463994,Cells,Texture
Cells_Texture_SumVariance_Mito_5_00_256,0.0004406266409404631,Cells,Texture
Cytoplasm_Texture_InfoMeas2_RNA_10_01_256,0.0004402752451041384,Cytoplasm,Texture
Cells_Texture_InverseDifferenceMoment_RNA_3_01_256,0.0004399555799130082,Cells,Texture
Nuclei_Texture_Variance_ER_3_02_256,0.0004396451689016041,Nuclei,Texture
Cells_Texture_SumVariance_Mito_5_02_256,0.0004392885444784562,Cells,Texture
Nuclei_Texture_DifferenceVariance_ER_5_00_256,0.000438680966998228,Nuclei,Texture
Cytoplasm_RadialDistribution_MeanFrac_RNA_2of4,0.00043855517450927956,Cytoplasm,RadialDistribution
Nuclei_Texture_InverseDifferenceMoment_RNA_5_00_256,0.00043840714451237416,Nuclei,Texture
Nuclei_Texture_SumVariance_ER_10_02_256,0.00043731002300124343,Nuclei,Texture
Cells_Texture_SumAverage_RNA_5_01_256,0.0004366500163710693,Cells,Texture
Nuclei_Texture_SumVariance_DNA_10_00_256,0.00043636679539953805,Nuclei,Texture
Cytoplasm_Texture_SumEntropy_RNA_10_02_256,0.0004352344528888352,Cytoplasm,Texture
Cells_Texture_SumEntropy_Mito_5_00_256,0.0004345940999850687,Cells,Texture
Nuclei_Location_CenterMassIntensity_Y_RNA,0.0004338877059204346,Nuclei,Location
Cytoplasm_Texture_SumVariance_RNA_5_02_256,0.000433329161135459,Cytoplasm,Texture
Cells_Texture_SumEntropy_RNA_10_01_256,0.000433221801509457,Cells,Texture
Nuclei_Texture_DifferenceVariance_ER_5_02_256,0.00043312116678147764,Nuclei,Texture
Cytoplasm_Texture_DifferenceEntropy_AGP_10_03_256,0.00043288564498652706,Cytoplasm,Texture
Cells_RadialDistribution_FracAtD_mito_tubeness_13of16,0.0004324172410646757,Cells,RadialDistribution
Cytoplasm_Texture_Variance_RNA_3_00_256,0.0004316673087201447,Cytoplasm,Texture
Cells_Texture_Contrast_RNA_5_01_256,0.00043129350852073655,Cells,Texture
Cytoplasm_Intensity_MADIntensity_ER,0.00043066526351789695,Cytoplasm,Intensity
Nuclei_Texture_Variance_ER_5_01_256,0.0004300034819347534,Nuclei,Texture
Cells_Texture_Contrast_AGP_10_02_256,0.00042999719510200004,Cells,Texture
Nuclei_Texture_AngularSecondMoment_Mito_3_00_256,0.00042943117699410647,Nuclei,Texture
Nuclei_Texture_InfoMeas1_DNA_3_03_256,0.0004293684004265482,Nuclei,Texture
Cytoplasm_Texture_SumVariance_AGP_5_02_256,0.00042881199841498786,Cytoplasm,Texture
Nuclei_Texture_AngularSecondMoment_Mito_5_02_256,0.00042825471292222314,Nuclei,Texture
Cells_Texture_SumEntropy_RNA_3_03_256,0.0004277492792523065,Cells,Texture
Cells_Texture_SumEntropy_RNA_10_03_256,0.00042733013101886694,Cells,Texture
Nuclei_Texture_DifferenceVariance_RNA_3_03_256,0.00042688213509401454,Nuclei,Texture
Cytoplasm_Texture_SumVariance_RNA_3_03_256,0.0004264508178416041,Cytoplasm,Texture
Nuclei_Location_MaxIntensity_Y_DNA,0.00042636920414614515,Nuclei,Location
Nuclei_Texture_SumEntropy_RNA_10_01_256,0.00042597467744339416,Nuclei,Texture
Cells_Texture_SumVariance_RNA_10_02_256,0.0004252668072155887,Cells,Texture
Nuclei_Texture_SumEntropy_RNA_3_02_256,0.00042498047897035056,Nuclei,Texture
Nuclei_Texture_AngularSecondMoment_Mito_5_03_256,0.0004240314664925141,Nuclei,Texture
Cytoplasm_Texture_DifferenceEntropy_AGP_10_02_256,0.00042399604453034306,Cytoplasm,Texture
Nuclei_Texture_InfoMeas2_ER_10_02_256,0.0004236256156264062,Nuclei,Texture
Cells_Texture_SumEntropy_RNA_3_00_256,0.0004235970775724646,Cells,Texture
Nuclei_Texture_DifferenceVariance_ER_3_02_256,0.00042332477467945344,Nuclei,Texture
Cells_Texture_SumVariance_AGP_3_00_256,0.0004221726768446388,Cells,Texture
Nuclei_Intensity_StdIntensityEdge_Mito,0.0004219048950731771,Nuclei,Intensity
Cells_Texture_Contrast_RNA_10_00_256,0.0004217588891820664,Cells,Texture
Cells_Texture_Contrast_RNA_5_00_256,0.0004210677301073572,Cells,Texture
Nuclei_AreaShape_Center_Y,0.0004207973187846749,Nuclei,AreaShape
Cells_Texture_InfoMeas2_RNA_10_02_256,0.00042073712446835996,Cells,Texture
Cytoplasm_Texture_Variance_AGP_10_03_256,0.0004205654179431154,Cytoplasm,Texture
Nuclei_Texture_DifferenceEntropy_RNA_3_00_256,0.00041992548836788045,Nuclei,Texture
Nuclei_Texture_AngularSecondMoment_ER_5_02_256,0.0004195372679454782,Nuclei,Texture
Nuclei_Texture_SumVariance_ER_5_02_256,0.00041934378470094607,Nuclei,Texture
Cells_Texture_InfoMeas2_RNA_10_00_256,0.0004192754345941856,Cells,Texture
Cells_Texture_SumEntropy_Mito_5_02_256,0.00041919644647350654,Cells,Texture
Cells_AreaShape_BoundingBoxMinimum_Y,0.00041918574233672446,Cells,AreaShape
Nuclei_Location_CenterMassIntensity_Y_ER,0.0004187059636102016,Nuclei,Location
Nuclei_Intensity_MinIntensity_Mito,0.00041778674652960036,Nuclei,Intensity
Cytoplasm_Texture_DifferenceEntropy_AGP_5_02_256,0.00041773884946191435,Cytoplasm,Texture
Nuclei_Texture_InverseDifferenceMoment_Mito_5_00_256,0.00041766280658196464,Nuclei,Texture
Nuclei_Texture_DifferenceVariance_ER_3_03_256,0.00041758647136833,Nuclei,Texture
Nuclei_Texture_SumVariance_ER_5_03_256,0.00041751064392363854,Nuclei,Texture
Cells_Texture_Variance_Mito_10_01_256,0.0004168871107780043,Cells,Texture
Cytoplasm_Texture_Variance_RNA_3_02_256,0.00041660293966872686,Cytoplasm,Texture
Cells_Texture_Contrast_Mito_5_02_256,0.00041625956224639336,Cells,Texture
Cells_Texture_InverseDifferenceMoment_RNA_3_00_256,0.00041550472363123195,Cells,Texture
Cytoplasm_Texture_Variance_AGP_3_01_256,0.00041527716106998014,Cytoplasm,Texture
Cells_RadialDistribution_MeanFrac_mito_tubeness_7of16,0.0004149827708637791,Cells,RadialDistribution
Cytoplasm_Texture_InverseDifferenceMoment_RNA_3_01_256,0.0004145413028202581,Cytoplasm,Texture
Cells_Texture_InverseDifferenceMoment_RNA_10_00_256,0.00041300058141652176,Cells,Texture
Nuclei_Texture_DifferenceVariance_ER_10_00_256,0.00041278489242228844,Nuclei,Texture
Cells_Texture_DifferenceEntropy_DNA_10_02_256,0.00041270011048774385,Cells,Texture
Nuclei_Intensity_MADIntensity_AGP,0.0004120177800957338,Nuclei,Intensity
Nuclei_Texture_AngularSecondMoment_Mito_10_03_256,0.0004116160298794317,Nuclei,Texture
Cells_Texture_InverseDifferenceMoment_RNA_5_03_256,0.00041101595752154803,Cells,Texture
Nuclei_Texture_AngularSecondMoment_ER_5_01_256,0.00041038579241540926,Nuclei,Texture
Cells_Texture_InverseDifferenceMoment_RNA_10_03_256,0.00040977698180865574,Cells,Texture
Cells_Texture_DifferenceEntropy_DNA_5_01_256,0.00040853131024797614,Cells,Texture
Cytoplasm_Texture_SumEntropy_RNA_10_00_256,0.0004081100156781758,Cytoplasm,Texture
Cytoplasm_Texture_DifferenceVariance_AGP_5_03_256,0.00040795037603597197,Cytoplasm,Texture
Cytoplasm_Texture_SumEntropy_RNA_5_00_256,0.00040776124502615727,Cytoplasm,Texture
Cytoplasm_Texture_SumVariance_RNA_3_00_256,0.0004072224865116628,Cytoplasm,Texture
Cells_Texture_DifferenceEntropy_ER_3_02_256,0.00040546663399124687,Cells,Texture
Cytoplasm_Texture_Variance_AGP_3_00_256,0.00040518643079362195,Cytoplasm,Texture
Cytoplasm_Texture_SumVariance_AGP_10_00_256,0.00040503279860396496,Cytoplasm,Texture
Nuclei_Texture_SumVariance_ER_3_00_256,0.00040424002250493427,Nuclei,Texture
Cells_Texture_DifferenceEntropy_AGP_3_00_256,0.00040372710661423685,Cells,Texture
Nuclei_Texture_Variance_ER_5_02_256,0.00040353483612177245,Nuclei,Texture
Cells_Texture_Entropy_RNA_3_01_256,0.0004034502455319203,Cells,Texture
Cytoplasm_Texture_InverseDifferenceMoment_ER_3_02_256,0.00040304721045036527,Cytoplasm,Texture
Cells_Texture_InfoMeas1_ER_5_02_256,0.0004027955571473285,Cells,Texture
Cytoplasm_Texture_Entropy_Mito_10_03_256,0.00040265658713126737,Cytoplasm,Texture
Cytoplasm_Texture_DifferenceEntropy_AGP_5_00_256,0.00040201238128117567,Cytoplasm,Texture
Cells_Texture_SumVariance_Mito_10_02_256,0.0004019827925024596,Cells,Texture
Cells_Texture_Correlation_RNA_10_01_256,0.00040186350006698443,Cells,Texture
Cells_Texture_SumEntropy_RNA_5_00_256,0.00040185115431605874,Cells,Texture
Cells_Texture_DifferenceVariance_AGP_10_00_256,0.00040165936228991737,Cells,Texture
Nuclei_Texture_DifferenceVariance_RNA_5_01_256,0.0004007497989099258,Nuclei,Texture
Cells_Texture_SumEntropy_Mito_3_01_256,0.000400550263610577,Cells,Texture
Cells_Texture_SumVariance_AGP_5_00_256,0.0004000718032330042,Cells,Texture
Cells_Texture_SumVariance_RNA_10_00_256,0.0004000466425571046,Cells,Texture
Cells_Texture_SumEntropy_RNA_5_02_256,0.00039985026347072304,Cells,Texture
Nuclei_Texture_AngularSecondMoment_Mito_10_00_256,0.00039948045260514067,Nuclei,Texture
Nuclei_Texture_AngularSecondMoment_Mito_5_00_256,0.0003988721751738922,Nuclei,Texture
Cells_Texture_Contrast_Mito_10_00_256,0.0003987784746303597,Cells,Texture
Cells_Texture_DifferenceEntropy_RNA_10_01_256,0.000398431442713445,Cells,Texture
Nuclei_Texture_DifferenceVariance_ER_5_03_256,0.00039838643410283634,Nuclei,Texture
Cytoplasm_Texture_SumVariance_RNA_5_03_256,0.0003981770357235551,Cytoplasm,Texture
Cytoplasm_AreaShape_BoundingBoxMinimum_Y,0.00039723512869776253,Cytoplasm,AreaShape
Nuclei_Texture_DifferenceVariance_RNA_5_00_256,0.0003972176529792445,Nuclei,Texture
Cells_Intensity_MaxIntensity_RNA,0.0003966605608885792,Cells,Intensity
Nuclei_Texture_AngularSecondMoment_Mito_3_01_256,0.00039482184689404676,Nuclei,Texture
Cytoplasm_Texture_SumVariance_AGP_3_01_256,0.00039446581867715784,Cytoplasm,Texture
Cells_Texture_SumVariance_Mito_5_01_256,0.0003938817934931649,Cells,Texture
Nuclei_Intensity_MinIntensity_AGP,0.0003937821046643616,Nuclei,Intensity
Cells_Texture_InfoMeas1_ER_3_01_256,0.0003937801669280816,Cells,Texture
Nuclei_Texture_DifferenceVariance_ER_3_00_256,0.00039366008494913073,Nuclei,Texture
Cytoplasm_Texture_SumEntropy_RNA_10_03_256,0.0003934207410722073,Cytoplasm,Texture
Cytoplasm_Texture_DifferenceEntropy_AGP_3_03_256,0.000392231003015695,Cytoplasm,Texture
Cells_Texture_Entropy_RNA_3_02_256,0.0003921608099855283,Cells,Texture
Cytoplasm_Texture_InfoMeas2_RNA_10_00_256,0.00039107873073459946,Cytoplasm,Texture
Cytoplasm_Texture_Contrast_AGP_10_00_256,0.000388274945824248,Cytoplasm,Texture
Cells_Texture_DifferenceVariance_AGP_10_01_256,0.00038796413362433667,Cells,Texture
Nuclei_Texture_AngularSecondMoment_ER_3_03_256,0.0003873653467638048,Nuclei,Texture
Cytoplasm_Texture_SumVariance_RNA_3_02_256,0.00038732579877302797,Cytoplasm,Texture
Cytoplasm_Texture_Variance_RNA_3_03_256,0.000387035439772652,Cytoplasm,Texture
Nuclei_Texture_AngularSecondMoment_Mito_5_01_256,0.00038568435468862717,Nuclei,Texture
Nuclei_Texture_InverseDifferenceMoment_Mito_3_00_256,0.0003850676469392056,Nuclei,Texture
Cytoplasm_Texture_SumVariance_RNA_3_01_256,0.00038459190133705435,Cytoplasm,Texture
Cells_Texture_InfoMeas1_Mito_10_01_256,0.0003842686270140153,Cells,Texture
Nuclei_Texture_InfoMeas1_DNA_5_02_256,0.0003841413719531569,Nuclei,Texture
Cytoplasm_Texture_DifferenceEntropy_AGP_3_00_256,0.0003840487545997868,Cytoplasm,Texture
Cells_Texture_Entropy_RNA_10_03_256,0.00038344287074989683,Cells,Texture
Cells_Texture_InverseDifferenceMoment_AGP_5_03_256,0.00038333442587307735,Cells,Texture
Cells_Texture_DifferenceVariance_AGP_10_03_256,0.0003832674827572191,Cells,Texture
Cells_Texture_Contrast_RNA_10_01_256,0.00038225576954573624,Cells,Texture
Nuclei_Texture_Variance_ER_10_01_256,0.0003810744779288403,Nuclei,Texture
Nuclei_Texture_InfoMeas2_DNA_3_01_256,0.00037915806662242957,Nuclei,Texture
Cells_Texture_Entropy_RNA_5_03_256,0.0003790053091048711,Cells,Texture
Cells_Texture_DifferenceEntropy_ER_3_01_256,0.00037893869920123635,Cells,Texture
Cytoplasm_Texture_DifferenceEntropy_RNA_3_00_256,0.00037871392292150374,Cytoplasm,Texture
Cytoplasm_Intensity_StdIntensityEdge_Mito,0.00037825989800727,Cytoplasm,Intensity
Nuclei_Texture_SumVariance_ER_5_00_256,0.000378153135539573,Nuclei,Texture
Cells_Texture_Entropy_RNA_10_01_256,0.0003772622111864621,Cells,Texture
Cytoplasm_Texture_SumVariance_RNA_10_00_256,0.0003765205499190318,Cytoplasm,Texture
Cytoplasm_Texture_Correlation_ER_5_02_256,0.00037566192829087544,Cytoplasm,Texture
Cells_Texture_SumEntropy_RNA_3_02_256,0.0003755994336331371,Cells,Texture
Cells_Texture_SumVariance_RNA_10_03_256,0.00037462511590368716,Cells,Texture
Cytoplasm_Intensity_StdIntensityEdge_RNA,0.0003743712380621998,Cytoplasm,Intensity
Cytoplasm_Texture_SumEntropy_RNA_5_03_256,0.0003738963372558146,Cytoplasm,Texture
Cells_Intensity_UpperQuartileIntensity_Mito,0.00037366939661166856,Cells,Intensity
Nuclei_Texture_SumVariance_ER_5_01_256,0.0003735027833133943,Nuclei,Texture
Cells_Texture_DifferenceEntropy_RNA_5_01_256,0.0003729055971345068,Cells,Texture
Cells_Texture_Entropy_RNA_5_02_256,0.0003727418680604647,Cells,Texture
Nuclei_Intensity_MedianIntensity_RNA,0.00037269420155796847,Nuclei,Intensity
Cells_Texture_Entropy_Mito_3_00_256,0.000372356095980909,Cells,Texture
Cells_Texture_DifferenceEntropy_AGP_3_02_256,0.0003722097693644498,Cells,Texture
Nuclei_Texture_Entropy_RNA_10_00_256,0.0003715961814244955,Nuclei,Texture
Cells_Texture_SumEntropy_Mito_3_03_256,0.0003711035510332295,Cells,Texture
Cytoplasm_Texture_InverseDifferenceMoment_RNA_5_00_256,0.00037066497505488117,Cytoplasm,Texture
Cells_Texture_DifferenceEntropy_RNA_5_00_256,0.0003706314084346169,Cells,Texture
Cells_Texture_InverseDifferenceMoment_AGP_3_00_256,0.0003683652020111237,Cells,Texture
Nuclei_Texture_Variance_ER_5_00_256,0.0003682907245274691,Nuclei,Texture
Cells_Texture_DifferenceEntropy_AGP_3_03_256,0.00036766251832594726,Cells,Texture
Nuclei_Texture_DifferenceVariance_ER_10_03_256,0.0003650314773507749,Nuclei,Texture
Cells_Texture_DifferenceVariance_AGP_5_02_256,0.00036487942159510564,Cells,Texture
Cells_Texture_DifferenceEntropy_AGP_5_02_256,0.0003643761283326187,Cells,Texture
Cytoplasm_Intensity_StdIntensity_Mito,0.00036397138450671004,Cytoplasm,Intensity
Nuclei_Texture_Variance_ER_3_00_256,0.0003631964824307943,Nuclei,Texture
Nuclei_Texture_Contrast_DNA_3_02_256,0.00036236870524459976,Nuclei,Texture
Cells_Texture_Entropy_Mito_10_00_256,0.0003614039127595398,Cells,Texture
Cells_Texture_InverseDifferenceMoment_RNA_5_01_256,0.00035923147593036576,Cells,Texture
Cells_Granularity_1_RNA,0.00035922732084665246,Cells,Granularity
Cells_Texture_DifferenceEntropy_RNA_3_03_256,0.0003590678533029339,Cells,Texture
Cytoplasm_Texture_SumEntropy_Mito_10_00_256,0.00035903614651423203,Cytoplasm,Texture
Cytoplasm_Texture_Contrast_AGP_5_02_256,0.0003590231970853048,Cytoplasm,Texture
Cells_Texture_InfoMeas2_Mito_10_03_256,0.0003588234280206442,Cells,Texture
Cells_Texture_InfoMeas2_RNA_5_01_256,0.00035879474973967264,Cells,Texture
Cells_Texture_Variance_Mito_10_00_256,0.00035846423084746806,Cells,Texture
Cytoplasm_Texture_DifferenceEntropy_AGP_3_01_256,0.0003568050348647895,Cytoplasm,Texture
Cells_Texture_Entropy_RNA_3_03_256,0.000356754839428634,Cells,Texture
Nuclei_Texture_SumVariance_ER_3_03_256,0.0003561878385250696,Nuclei,Texture
Nuclei_Texture_Correlation_AGP_5_01_256,0.000355906437451787,Nuclei,Texture
Nuclei_Texture_SumVariance_ER_10_00_256,0.00035487040707136785,Nuclei,Texture
Cells_Texture_SumAverage_Mito_5_00_256,0.00035390291826778203,Cells,Texture
Cytoplasm_Texture_DifferenceEntropy_AGP_5_03_256,0.0003538296356055071,Cytoplasm,Texture
Nuclei_Texture_SumAverage_AGP_5_01_256,0.0003527990894586505,Nuclei,Texture
Cells_Texture_Entropy_RNA_10_02_256,0.0003519702997540922,Cells,Texture
Cells_Texture_SumAverage_Mito_3_02_256,0.0003515732044278203,Cells,Texture
Cells_Texture_SumAverage_Mito_3_00_256,0.0003510749974294721,Cells,Texture
Cells_Texture_InverseDifferenceMoment_AGP_3_01_256,0.0003510451828645143,Cells,Texture
Cells_Granularity_4_AGP,0.00035061341090632985,Cells,Granularity
Cells_Texture_DifferenceVariance_AGP_5_03_256,0.000350492583090402,Cells,Texture
Nuclei_Texture_DifferenceVariance_ER_5_01_256,0.0003504754037014988,Nuclei,Texture
Cells_Texture_Entropy_RNA_5_01_256,0.0003503249665871928,Cells,Texture
Cells_Texture_SumAverage_RNA_10_01_256,0.0003488360521548982,Cells,Texture
Cytoplasm_Texture_SumVariance_RNA_5_00_256,0.00034737504253988457,Cytoplasm,Texture
Nuclei_Texture_SumVariance_ER_10_03_256,0.00034726290347342523,Nuclei,Texture
Nuclei_Intensity_MeanIntensity_AGP,0.00034591072456740743,Nuclei,Intensity
Cells_Texture_Entropy_RNA_3_00_256,0.0003455618913559582,Cells,Texture
Nuclei_Texture_Variance_ER_10_00_256,0.00034439319489527924,Nuclei,Texture
Nuclei_Texture_DifferenceEntropy_RNA_5_00_256,0.00034415098662857906,Nuclei,Texture
Nuclei_Texture_SumEntropy_RNA_5_00_256,0.00034364049204149136,Nuclei,Texture
Nuclei_Texture_SumVariance_ER_3_01_256,0.00034233375950212314,Nuclei,Texture
Cells_Texture_Entropy_Mito_3_03_256,0.00034183144210365817,Cells,Texture
Cells_Texture_SumAverage_Mito_5_03_256,0.00034103309060291,Cells,Texture
Cytoplasm_Texture_Entropy_Mito_10_02_256,0.000340410595677635,Cytoplasm,Texture
Cytoplasm_Texture_InfoMeas2_AGP_3_01_256,0.0003398875690512731,Cytoplasm,Texture
Cytoplasm_RadialDistribution_RadialCV_mito_tubeness_10of16,0.00033966056476856463,Cytoplasm,RadialDistribution
Cytoplasm_Texture_Contrast_AGP_5_03_256,0.0003390699507456572,Cytoplasm,Texture
Nuclei_Texture_InfoMeas2_ER_5_01_256,0.00033902313364429966,Nuclei,Texture
Cytoplasm_Intensity_MeanIntensity_Mito,0.0003389469756543154,Cytoplasm,Intensity
Cells_Texture_SumAverage_Mito_3_01_256,0.0003379960978227408,Cells,Texture
Nuclei_Texture_DifferenceVariance_ER_3_01_256,0.00033790035373645617,Nuclei,Texture
Nuclei_Texture_Entropy_RNA_10_02_256,0.00033778115903926065,Nuclei,Texture
Cells_Texture_DifferenceEntropy_RNA_3_01_256,0.00033753380057794806,Cells,Texture
Nuclei_Texture_Contrast_DNA_10_00_256,0.0003365770465136718,Nuclei,Texture
Nuclei_Texture_SumAverage_AGP_5_00_256,0.0003356607410358135,Nuclei,Texture
Nuclei_Texture_SumEntropy_RNA_10_00_256,0.000335557313127148,Nuclei,Texture
Nuclei_Texture_Variance_ER_3_03_256,0.00033509340799225485,Nuclei,Texture
Cells_Texture_InverseDifferenceMoment_RNA_10_01_256,0.00033443808145550846,Cells,Texture
Cytoplasm_Texture_Variance_AGP_10_00_256,0.00033293107716636836,Cytoplasm,Texture
Cytoplasm_Intensity_StdIntensity_RNA,0.00033255267989391413,Cytoplasm,Intensity
Nuclei_Texture_Variance_ER_10_03_256,0.00033232068876194325,Nuclei,Texture
Nuclei_Texture_SumEntropy_RNA_3_01_256,0.0003315693321681985,Nuclei,Texture
Cells_Texture_InfoMeas1_AGP_3_01_256,0.00033145829332430107,Cells,Texture
Nuclei_Texture_SumAverage_AGP_5_02_256,0.00033063345985056,Nuclei,Texture
Cytoplasm_Texture_DifferenceEntropy_AGP_3_02_256,0.00033032188124837246,Cytoplasm,Texture
Cytoplasm_Texture_DifferenceVariance_AGP_10_01_256,0.0003298166032451328,Cytoplasm,Texture
Nuclei_Texture_SumEntropy_RNA_5_01_256,0.00032938492057577864,Nuclei,Texture
Cells_Texture_DifferenceEntropy_AGP_5_03_256,0.00032793160958265486,Cells,Texture
Nuclei_Texture_SumAverage_AGP_5_03_256,0.0003273843674560339,Nuclei,Texture
Cells_Texture_SumAverage_RNA_10_03_256,0.0003273781898743826,Cells,Texture
Cells_Texture_SumVariance_RNA_10_01_256,0.00032660364637519834,Cells,Texture
Cells_Texture_Entropy_Mito_5_01_256,0.00032490767473713534,Cells,Texture
Cells_Texture_Entropy_Mito_5_03_256,0.0003241130766920313,Cells,Texture
Cells_Texture_SumAverage_Mito_10_03_256,0.00032406296178253666,Cells,Texture
Cytoplasm_Texture_SumEntropy_Mito_10_02_256,0.0003236280735239104,Cytoplasm,Texture
Cytoplasm_Intensity_IntegratedIntensityEdge_Mito,0.0003215521546988904,Cytoplasm,Intensity
Cells_Texture_Entropy_RNA_10_00_256,0.0003214188664683856,Cells,Texture
Nuclei_Texture_SumEntropy_RNA_5_02_256,0.0003211171377630048,Nuclei,Texture
Cytoplasm_Texture_SumVariance_RNA_5_01_256,0.0003209458423797124,Cytoplasm,Texture
Cytoplasm_Texture_DifferenceEntropy_AGP_10_00_256,0.00032000553316003836,Cytoplasm,Texture
Nuclei_Intensity_IntegratedIntensityEdge_Mito,0.00031908869486220025,Nuclei,Intensity
Nuclei_Texture_InfoMeas2_Mito_10_03_256,0.00031877190480794783,Nuclei,Texture
Cells_Texture_SumAverage_RNA_10_00_256,0.00031870838325046084,Cells,Texture
Cells_Texture_Variance_Mito_10_02_256,0.0003178974074113025,Cells,Texture
Nuclei_Texture_DifferenceVariance_ER_10_02_256,0.0003174391305700348,Nuclei,Texture
Cytoplasm_Texture_Variance_AGP_5_01_256,0.0003171066894305698,Cytoplasm,Texture
Nuclei_Texture_Entropy_RNA_5_00_256,0.0003169054933070064,Nuclei,Texture
Cells_Texture_Contrast_RNA_3_03_256,0.0003168380922677118,Cells,Texture
Cells_Texture_SumEntropy_Mito_3_02_256,0.0003164798974103178,Cells,Texture
Cytoplasm_Texture_InfoMeas2_DNA_3_02_256,0.0003157358908544796,Cytoplasm,Texture
Cytoplasm_Texture_DifferenceVariance_AGP_10_03_256,0.000314720861132238,Cytoplasm,Texture
Cells_Texture_Entropy_Mito_5_00_256,0.000314520438868645,Cells,Texture
Nuclei_RadialDistribution_FracAtD_AGP_1of4,0.00031372028952059085,Nuclei,RadialDistribution
